@relation humvar_complete

@attribute Binding numeric
@attribute SProtFT0 numeric
@attribute SProtFT1 numeric
@attribute SProtFT2 numeric
@attribute SProtFT3 numeric
@attribute SProtFT4 numeric
@attribute SProtFT5 numeric
@attribute SProtFT6 numeric
@attribute SProtFT7 numeric
@attribute SProtFT8 numeric
@attribute SProtFT9 numeric
@attribute SProtFT10 numeric
@attribute SProtFT11 numeric
@attribute SProtFT12 numeric
@attribute Interface numeric
@attribute Relaccess numeric
@attribute Impact numeric
@attribute HBonds numeric
@attribute SPhobic numeric
@attribute CPhim numeric
@attribute BCharge numeric
@attribute SSGeom numeric
@attribute Voids numeric
@attribute MLargest1 numeric
@attribute MLargest2 numeric
@attribute MLargest3 numeric
@attribute MLargest4 numeric
@attribute MLargest5 numeric
@attribute MLargest6 numeric
@attribute MLargest7 numeric
@attribute MLargest8 numeric
@attribute MLargest9 numeric
@attribute MLargest10 numeric
@attribute NLargest1 numeric
@attribute NLargest2 numeric
@attribute NLargest3 numeric
@attribute NLargest4 numeric
@attribute NLargest5 numeric
@attribute NLargest6 numeric
@attribute NLargest7 numeric
@attribute NLargest8 numeric
@attribute NLargest9 numeric
@attribute NLargest10 numeric
@attribute Clash numeric
@attribute Glycine numeric
@attribute Proline numeric
@attribute CisPro numeric
@attribute dataset {PD,SNP}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.557,1,20,0,1.36,-1,0,0,601.034,272.924,193.543,113.616,79.54,75.434,62.945,56.809,55.505,54.53,601.034,272.924,193.543,113.616,79.54,75.434,62.945,56.809,55.505,54.53,-7.14,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523,0.20279,20,-0.19,0,0,0,0,261.192,120.372,99.28,87.025,77.021,75.224,69.788,63.181,60.585,58.713,261.192,120.372,99.28,87.025,77.021,75.224,69.788,63.181,61.568,58.713,-3.74,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785,0.468926,20,0,0.78,1,0,0,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,155.18,1.8063,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.412,1,20,-0.42,0,1,0,0,173.97,157.187,156.413,132.821,114.549,113.635,102.337,90.052,85.967,73.737,173.97,157.187,156.413,132.821,114.549,113.635,102.337,90.052,85.967,73.737,-12.17,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754933,20,-0.6,0,0,0,0,167.375,157.72,140.669,80.702,63.093,60.239,56.354,55.663,53.468,53.196,167.375,157.72,140.669,82.839,80.702,69.775,63.093,55.663,53.468,53.196,-2.78,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.092,1,20,0,1.96,-1,0,0,101.198,83.414,64.254,63.973,52.505,51.128,50.649,48.853,44.726,38.716,101.198,83.414,64.254,63.973,52.505,51.128,50.649,48.853,44.726,38.716,-6.15,1.7732,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.65,0.693404,20,0,0.48,-2,0,0,242.254,185.763,162.65,160.795,136.31,121.105,105.099,104.841,99.826,93.925,242.254,185.763,162.65,160.795,136.31,121.105,105.099,104.841,99.826,93.925,-5.67,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.087,0.842781,20,0,0.51,0,0,0,159.232,74.902,64.064,60.19,60.106,57.917,54.679,49.181,34.345,32.7,159.232,74.902,64.064,60.19,60.106,57.917,54.679,49.181,34.345,32.7,-2.91,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.172,0.391102,20,0,0.87,1,0,0,14.744,14.154,13.852,13.215,8.647,8.621,4.434,0,0,0,14.744,14.154,13.852,13.215,8.647,8.621,4.434,0,0,0,-2.29,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.666,1,20,0,0,0,0,0,277.195,66.979,44.235,32.312,27.022,25.987,24.965,18.003,15.117,13.94,277.195,66.979,44.235,32.312,27.022,25.987,24.965,18.003,15.117,13.94,-8.29,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0.01,0,0,0,601.034,272.924,193.543,113.616,79.54,77.827,75.434,62.945,56.809,55.505,601.034,272.924,193.543,113.616,79.54,75.434,62.945,56.809,55.505,54.53,-6.97,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.862,1,20,0,0.11,0,0,0,284.994,132.982,129.818,105.501,90.732,90.526,87.941,85.892,85.428,84.792,284.994,132.982,129.818,105.501,90.732,90.526,87.941,85.892,85.428,84.792,-6.47,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796,0.892661,-20,0,0.74,1,0,0,141.306,111.811,101.585,101.21,79.126,74.259,70.603,65.912,63.239,59.207,141.306,111.811,101.585,101.21,79.126,71.459,70.603,65.879,63.239,59.207,-11.19,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.96,1,20,-1.4,0,0,0,0,305.507,260.87,249.941,225.95,225.511,199.472,156.888,156.631,142.367,141.176,305.507,260.87,249.941,225.95,225.511,199.472,156.888,156.631,142.367,141.176,-4.65,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68.879,19.547,1,20,0,0,0,0,0,322.668,174.773,121.486,116.945,104.817,61.381,58.369,58.319,57.81,54.218,322.668,174.773,121.486,116.945,104.817,61.381,58.369,58.319,57.81,54.218,-6.16,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.576,0.392543,20,-0.79,0,0,0,0,202.804,130.852,114.554,106.016,103.662,101.242,98.54,93.073,88.952,80.701,202.804,137.424,130.852,114.554,106.016,103.662,98.54,93.073,88.952,80.701,-3.05,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.581,43.896,0.321326,20,0,0,0,0,0,141.067,129.137,108.114,102.846,91.224,87.323,84.602,76.103,73.919,69.783,141.067,129.137,108.114,102.846,91.224,87.323,84.602,76.103,73.919,69.783,-7.17,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.186,0.382501,20,0,0.28,0,0,0,169.089,77.442,73.487,42.156,32.936,27.291,24.415,23.146,23.128,22.487,169.089,77.442,42.156,32.936,27.604,27.291,24.415,23.146,23.128,22.487,-5.82,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351779,9.23,0,0.38,0,0,0,360.681,312.293,255.147,227.913,205.211,192.82,175.625,174.998,174.523,153.242,360.681,312.293,255.147,227.913,205.211,192.82,175.625,174.998,174.523,153.242,-9.36,-100,-100,0,SNP
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.673,2.422,1,-20,-0.79,0,0,0,-10.668,1194.125,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,-4.97,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.625,1,20,-1.16,0,-1,0,0,391.098,338.983,330.793,312.863,227.105,204.39,200.459,167.905,153.97,138.447,391.098,338.983,330.793,312.863,227.105,204.39,200.459,167.905,153.97,138.447,-4.13,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.01,0.761545,20,-1.96,0,1,0,0,488.83,370.846,369.031,261.066,255.276,239.457,219.73,213.83,206.3,166.229,488.83,370.846,369.031,261.066,255.276,239.457,219.73,213.83,206.3,166.229,0,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.735,29.621,0.728605,20,-0.19,0,0,0,0,220.418,141.043,96.775,74.617,58.066,53.059,52.351,48.811,34.35,32.186,220.418,141.043,96.775,74.617,58.066,53.059,52.351,48.811,34.35,32.186,-5.41,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.312,0.650125,20,0,0.33,0,0,154.389,152.84,120.322,108.092,72.496,60.004,58.527,51.473,51.466,46.559,45.788,307.229,120.322,108.092,72.496,63.251,51.473,51.466,47.287,45.788,41.562,-2.93,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.357,19.887,0.77512,-20,0,0.42,-1,0,0,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,110.97,92.148,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,-8.77,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0.19,0,0,0,214.993,193.176,154.032,144.858,129.028,97.709,90.883,81.464,76.551,75.74,214.993,193.176,154.032,144.858,129.028,97.709,90.883,81.464,75.74,68.47,-10.87,-100,-100,0,SNP
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.054,6.775,1,20,0,1.37,0,0,0,316.465,307.607,237.469,165.422,121.5,113.032,106.661,105.954,101.345,82.799,316.465,307.607,237.469,165.422,121.5,113.032,106.661,105.954,101.345,82.799,-7.71,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0.19,0,0,0,152.321,146.828,72.463,65.984,55,45.19,37.502,36.93,36.91,35.892,152.321,146.828,72.463,65.984,55,45.19,37.502,36.93,36.91,35.584,-10.43,-100,-100,0,SNP
1,0,0,0,0,0,0,0,0,1,0,0,0,0,-8.413,0,1,20,0,0.78,1,0,0,619.859,421.196,313.222,162.719,115.67,104.715,100.868,90.288,82.281,78.228,619.859,428.934,313.222,162.719,115.67,104.715,100.868,90.288,82.281,78.228,146.24,0.2226,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.749,1.627,0.582908,20,0,0,0,0,0,262.223,212.981,197.692,195.216,163.738,146.255,142.761,137.378,130.169,120.38,262.223,212.981,197.692,195.216,163.738,146.255,142.761,137.378,130.169,120.38,-8.03,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.735,0.466977,20,0,0.78,1,0,0,262.223,212.981,197.692,195.216,163.738,146.255,142.761,137.378,130.169,120.38,262.223,212.981,197.692,195.216,163.738,146.255,142.761,137.378,130.169,120.38,34.01,-4.4615,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.372,0.626883,20,0,2.06,-1,0,0,163.424,143.388,105.429,104.307,102.825,97.411,91.76,77.86,72.644,69.874,163.424,143.388,105.429,104.307,102.825,97.411,91.76,77.86,72.644,69.874,-15.03,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.553,0.676724,20,0,0.74,1,0,0,336.956,316.306,240.481,142.373,115.798,97.31,95.194,90.415,84.711,83.25,336.956,316.306,240.481,142.373,115.798,97.31,95.194,90.415,84.711,83.25,-10.89,-100,-100,0,SNP
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.254,0.173,1,20,-0.21,0,0,0,0,170.345,161.401,57.396,44.512,21.424,18.348,17.344,16.832,16.27,15.453,170.345,161.401,57.396,44.512,21.424,18.348,17.344,16.832,16.27,15.453,0.87,-5.2892,-100,0,PD
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.356,0.799115,20,0,0.02,0,1,0,48.014,47.869,35.334,14.304,11.662,8.582,3.169,3.164,0,0,48.014,35.334,31.705,14.304,11.662,8.582,3.169,3.164,0,0,-5.74,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.376,25.429,0.447181,20,0,0.7,0,0,0,440.349,378.46,197.064,159.195,139.312,139.181,130.212,118.077,102.588,99.011,440.349,378.46,197.064,159.195,139.181,135.541,130.212,118.077,102.588,99.011,-9.99,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.136,0.814889,8.94,0,1.11,-1,0,0,719.937,82.77,56.829,51.468,47.762,46.809,46.055,44.494,43.69,32.649,719.937,82.77,56.829,51.468,47.762,46.809,46.055,44.494,43.69,32.649,-6.02,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.349,1,20,-0.09,0,0,0,0,428.811,323.563,317.793,259.518,209.549,163.146,114.524,102.557,97.341,95.736,428.811,323.563,317.793,259.518,209.549,163.146,114.524,102.557,97.341,95.736,19,-1.6277,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.439,17.692,0.517218,10.65,-1.4,0,0,0,0,291.066,249.458,240.616,209.798,185.892,160.655,141.785,139.007,138.068,108.904,291.066,249.458,240.616,209.798,185.892,160.655,141.785,139.007,138.068,108.904,-11.41,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0.316807,20,0,0,0,0,0,296.494,253.665,119.257,95.853,93.386,82.538,78,75.191,63.803,54.28,296.494,253.665,119.257,95.853,93.386,82.538,78,75.191,63.803,54.28,-11.8,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.106,0.330994,20,0,0.29,0,0,0,167.375,157.72,140.669,82.839,80.702,69.775,63.093,55.663,53.468,53.196,167.375,157.72,140.669,82.839,80.702,69.775,63.093,55.663,53.468,53.196,-2.29,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.755,1,20,0,0.43,0,0,0,31.968,23.252,17.848,14.705,13.895,13.866,13.705,13.184,12.969,12.725,31.968,23.252,20.283,17.848,14.705,13.895,13.866,13.705,13.184,12.969,-2.33,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.111,0.445613,20,-1.22,0,0,0,0,169.089,77.442,42.156,32.936,27.604,27.291,24.415,23.128,22.487,21.179,169.089,77.442,42.156,32.936,27.604,27.291,24.415,23.146,23.128,22.487,6.4,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.103,0.717635,-20,-1.84,0,1,0,0,316.119,140.025,139.692,115.186,114.055,100.389,87.47,84.035,80.785,80.772,316.119,140.025,139.692,115.186,114.055,100.389,87.47,84.035,80.785,80.772,-2.52,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.067,1,20,-1.4,0,0,0,0,654.884,516.752,479.885,220.179,189.601,176.63,171.558,169.221,142.395,102.303,654.884,516.752,479.885,220.179,189.601,176.63,171.558,169.221,142.395,102.303,-4.27,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.431,3.754,1,20,0,0.08,1,0,0,280.07,125.382,123.504,114.339,96.475,64.355,63.281,59.432,58.271,56.118,280.07,125.382,123.504,114.339,96.475,64.355,63.281,59.432,58.271,56.118,-14.19,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.919,0.346036,12.51,0,0,0,0,0,96.7,92.331,65.795,57.688,40.052,33.028,31.657,29.632,28.788,28.177,96.7,92.331,65.795,57.688,40.052,33.028,31.657,29.632,28.788,28.177,-7.24,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.707,0.466442,20,-1.37,0,0,0,0,70.354,70.289,66.782,64.373,60.427,56.586,55.905,55.15,52.087,44.952,70.354,70.289,66.782,64.373,60.427,56.586,55.905,55.15,52.087,44.952,-5.44,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.074,15.443,0.769905,20,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.02,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.089,1,20,-0.33,0,1,0,0,131.477,99.89,52.714,49.405,44.121,29.609,28.914,28.34,20.678,16.18,131.477,99.89,52.714,49.405,44.121,29.609,28.914,28.34,20.678,16.18,41812.1,-100,2.7382,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.035,1,20,-0.29,0,-1,0,0.908,57.698,9.329,9.136,8.464,5.978,5.933,0,0,0,0,58.606,9.329,8.584,8.464,7.661,6.346,5.978,4.699,4.461,0,-11.1,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,0.60207,20,-0.08,0,0,0,0,377.117,262.191,229.797,197.119,172.865,148.519,143.616,125.901,97.684,92.148,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,-11.97,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.622,0.608336,20,0,0.97,1,0,0,333.538,319.116,251.385,194.845,160.514,156.007,146.994,140.63,132.969,117.14,333.538,319.116,251.385,194.845,160.514,156.007,146.994,140.63,132.969,117.14,-8,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.136,0.480271,-20,-1.73,0,1,0,0,289.603,245.773,164.435,161.335,110.607,89.846,86.538,77.069,68.475,67.846,289.603,245.773,164.435,161.335,110.607,89.846,86.538,77.069,68.475,67.846,451.4,-100,3.2806,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.283,1,12.56,-0.08,0,0,0,0,90.422,83.203,68.935,68.442,63.518,43.183,39.024,30.893,30.492,30.283,90.422,83.203,68.935,68.442,63.518,43.183,39.024,35.156,34.267,30.893,-5.16,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.21,1,-20,-0.02,0,0,0,0,100.853,85.731,76.998,55.629,50.863,47.287,39.666,31.622,31.187,29.827,100.853,85.731,76.998,55.629,50.863,47.287,39.666,32.125,31.622,29.827,-2.07,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.745,0.663809,20,0,0.43,0,0,0,11.52,7.801,6.666,6.415,4.874,3.636,0,0,0,0,11.52,7.801,6.666,6.415,4.874,3.636,0,0,0,0,-6.96,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.759,1,20,-1.73,0,1,0,0,170.85,163.318,157.612,151.225,106.046,96.232,89.493,79.333,77.829,67.919,170.85,163.318,157.612,151.225,106.046,96.232,89.493,79.333,77.829,67.919,1878.09,-100,3.4898,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.898,0.666721,20,0,0.28,0,0,10.824,163.028,111.89,102.397,90.748,78.757,72.573,61.665,44.246,43.346,42.812,173.852,111.89,102.397,90.748,78.757,72.573,61.665,44.246,43.346,42.812,-4.17,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.798,0.444854,20,0,0.88,1,0,0,860.957,529.394,465.973,456.593,349.945,315.836,201.841,132.45,125.282,123.338,860.957,529.394,465.973,456.593,349.945,315.836,201.841,132.45,125.282,123.338,8.36,-2.0409,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.174,0.355049,8.63,0,0,0,0,0,389.47,171.341,148.5,146.207,129.949,128.875,96.669,94.278,87.069,72.613,389.47,171.341,148.5,146.207,129.949,128.875,96.669,94.278,87.069,72.613,-9.07,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.871,0.874564,9.69,-0.46,0,1,0,0,129.104,84.85,77.361,76.021,72.617,70.249,64.317,62.113,56.954,55.248,129.104,84.85,77.361,76.021,72.617,70.249,64.317,62.113,56.954,55.466,-7.94,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.018,1,20,-0.19,0,0,0,0,709.91,612.121,455.767,375.921,187.217,181.317,179.972,150.355,142.58,113.883,709.91,612.121,455.767,375.921,187.217,181.317,179.972,150.355,142.58,113.883,-6.24,-100,-100,0,SNP
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.093,1,20,0,0.3,0,1,1.256,181.797,107.102,103.877,99.345,75.277,73.706,63.004,55.558,47.586,47.236,183.053,107.102,103.877,99.345,75.277,73.706,63.912,55.558,47.586,47.236,-5.28,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,1,20,0,0.91,0,0,0.658,212.909,118.429,110.015,55.456,53.007,51.452,38.966,37.301,36.217,35.218,213.567,118.429,110.015,57.296,55.456,53.007,51.452,38.966,37.301,36.217,-4.87,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.615,1,20,-0.88,0,-1,0,0,213.71,70.527,62.171,51.858,49.683,49.048,45.648,44.804,32.472,29.335,213.71,70.527,62.171,51.858,49.683,49.048,45.648,44.804,32.472,29.335,0,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.804,1,20,0,0.62,0,0,0,261.386,249.1,188.448,127.793,120.201,107.131,104.028,93.805,85.654,83.676,261.386,249.1,188.448,127.793,120.201,107.131,104.028,93.805,85.654,83.676,-6.21,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52.199,1,20,0,1.96,-1,0,0,257.834,238.521,103.494,94.267,91.452,76.982,75.896,74.378,51.686,48.615,257.834,238.521,103.494,94.267,91.452,76.982,75.896,74.378,51.686,48.615,15.12,-1.5743,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.448,1,20,0,0,0,0,0,247.69,152.359,140.395,102.989,92.469,88.656,75.73,70.794,65.046,63.497,247.69,152.359,140.395,102.989,92.469,88.656,75.73,70.794,65.046,63.497,10.43,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.03,1,20,0,0.87,1,0,0,288.784,201.721,122.19,92.639,81.944,81.336,76.03,75.785,72.081,71.828,288.784,201.721,122.19,92.639,81.944,81.336,76.03,75.785,72.081,71.828,-5.15,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.16,0.81238,20,-1.84,0,1,0,0,264.337,166.778,162.496,156.584,131.202,131.196,129.269,109.471,98.656,97.409,264.337,166.778,162.496,156.584,131.202,131.196,129.269,109.471,98.656,97.409,-0.55,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.343,1,11.87,-1.4,0,0,0,-102.604,479.721,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,29.93,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.884,0.65958,20,-0.42,0,0,0,0,395.634,211.624,134.673,130.72,104.87,90.632,87.762,73.568,61.313,59.905,395.634,211.624,134.673,130.72,104.87,90.632,87.762,73.568,61.313,59.905,0,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738,1,20,0,0.43,0,0,0,412.088,191.781,156.091,147.227,138.023,120.532,102.939,102.791,100.047,93.799,412.088,270.318,156.091,147.227,138.023,120.532,102.939,102.791,100.047,93.799,0.61,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.248,1,20,-1.96,0,1,0,0,232.814,174.548,155.977,142.286,124.915,104.306,102.935,77.255,77.2,75.609,232.814,174.548,155.977,142.286,124.915,104.306,102.935,77.255,77.2,75.609,0,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.602,0.688428,20,0,1.11,-1,0,0,360.681,312.293,255.147,205.211,192.82,186.824,175.625,174.998,174.523,153.242,360.681,312.293,255.147,227.913,205.211,192.82,175.625,174.998,174.523,153.242,-10.72,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.241,1,20,0,0,0,0,0,291.23,204.682,161.268,146.579,140.044,138.006,117.411,113.242,80.402,70.168,291.23,204.682,161.268,146.579,140.044,138.006,117.411,113.242,80.402,70.168,-3.42,-100,-100,0,SNP
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.094,0,0.657296,5.81,0,0.08,0,0,-18.884,237.597,218.713,193.084,170.123,94.276,73.216,60.12,55.165,54.33,51.769,218.713,193.084,170.123,101.25,94.276,91.749,73.216,60.12,55.165,54.33,-4.08,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.139,1.655,1,20,0,0.87,0,0,0,112.509,76.322,59.509,57.247,55.646,54.615,49.395,48.916,48.618,47.912,112.509,76.322,59.509,57.247,55.646,54.615,49.395,48.916,48.618,47.912,-3.64,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.597,1,20,0,0.1,0,0,0,76.993,45.291,25.109,22.55,22.128,19.711,18.206,17.577,17.067,16.361,76.993,45.291,25.109,22.55,22.128,19.711,18.206,17.577,17.067,16.361,-4.63,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.129,0.415165,11.04,-0.42,0,1,0,0,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,-9.4,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527731,20,-0.2,0,0,0,54.552,190.145,122.685,86.643,73.188,56.894,42.501,34.312,30.226,28.51,28.179,244.697,122.685,86.643,73.188,42.501,34.312,31.155,28.969,28.51,28.179,-6.43,-100,-100,0,SNP
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.778,2.381,0.748703,-20,-0.44,0,0,0,0,291.066,249.458,240.616,209.798,185.892,160.655,141.785,139.007,138.068,118.487,291.066,249.458,240.616,209.798,185.892,160.655,141.785,139.007,138.068,108.904,-8.48,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.784,1,20,0,1.4,0,0,0,336.514,78.098,71.541,57.729,52.747,51.01,47.785,43.606,42.974,37.987,336.514,78.098,71.541,57.729,52.747,51.01,47.785,43.606,42.974,37.987,-7.03,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.731,1,20,-2.17,0,1,0,0,72.466,40.451,25.645,23.862,22.248,17.42,15.949,15.653,13.653,13.198,72.466,40.451,23.862,22.248,19.274,17.42,15.923,15.653,13.653,13.198,-12.95,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.456,0.325643,-20,-0.88,0,-1,0,0,167.558,133.92,114.975,111.09,97.196,96.078,86.058,80.64,74.874,64.996,167.558,133.92,114.975,111.09,97.196,96.078,86.058,80.64,74.874,64.996,0,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.002,0,0.976706,20,0,0.38,0,0,0,401.538,130.3,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,0,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.167,1,20,-0.38,0,0,0,0,470.591,67.895,65.826,32.624,29.124,25.135,21.839,19.687,18.81,15.794,470.591,67.895,65.826,32.624,29.124,25.135,21.839,19.687,18.81,15.794,-2.21,-100,-100,0,SNP
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.74,0.450104,-20,0,1.54,-1,0,0,114.477,87.406,59.113,41.192,39.634,33.351,29.992,22.105,21.737,21.533,114.477,87.406,59.113,39.634,33.351,29.992,29.499,22.105,21.737,21.533,-7.79,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.576,1,20,-1.11,0,1,0,0,6.666,4.928,0,0,0,0,0,0,0,0,6.666,4.928,0,0,0,0,0,0,0,0,-4.98,-100,-100,0,SNP
